id,experiment_run_id,request_id,trace_id,endpoint,latency_ms,status_code,grpc_status,response_category,fallback_active,fallback_reason,degraded_services,error_type,created_at,scenario,condition,run_number,vision_status,ocr_status,asr_status,available_modalities,invalid_reason
19567,111,req-B2-treatment-run1-4-21-1782607510410-6r9vdus3,req-B2-treatment-run1-4-21-1782607510410-6r9vdus3,/api/v1/infer,382.0,200,,partial,True,asr_worker_unavailable,asr,,2026-06-28 00:45:10.799310+00:00,B2,treatment,1,success,success,failure,"vision,ocr",
19568,111,req-B2-treatment-run1-3-14-1782607486432-qw0er0t8,req-B2-treatment-run1-3-14-1782607486432-qw0er0t8,/api/v1/infer,24390.0,200,,full,False,,,,2026-06-28 00:45:10.828080+00:00,B2,treatment,1,success,success,success,"vision,ocr,asr",
19569,111,req-B2-treatment-run1-1-22-1782607511087-js40eyei,req-B2-treatment-run1-1-22-1782607511087-js40eyei,/api/v1/infer,385.0,200,,partial,True,asr_worker_unavailable,asr,,2026-06-28 00:45:11.479211+00:00,B2,treatment,1,success,success,failure,"vision,ocr",
19570,111,req-B2-treatment-run1-5-16-1782607511416-lcrxgc3t,req-B2-treatment-run1-5-16-1782607511416-lcrxgc3t,/api/v1/infer,383.0,200,,partial,True,asr_worker_unavailable,asr,,2026-06-28 00:45:11.803781+00:00,B2,treatment,1,success,success,failure,"vision,ocr",
19571,111,req-B2-treatment-run1-4-22-1782607511803-82jmvklo,req-B2-treatment-run1-4-22-1782607511803-82jmvklo,/api/v1/infer,498.0,200,,partial,True,asr_worker_unavailable,asr,,2026-06-28 00:45:12.307479+00:00,B2,treatment,1,success,success,failure,"vision,ocr",
19572,111,req-B2-treatment-run1-3-15-1782607511830-ltnzmlcq,req-B2-treatment-run1-3-15-1782607511830-ltnzmlcq,/api/v1/infer,955.0,200,,partial,True,asr_worker_unavailable,asr,,2026-06-28 00:45:12.794067+00:00,B2,treatment,1,success,success,failure,"vision,ocr",
19573,111,req-B2-treatment-run1-1-23-1782607512483-0elngyas,req-B2-treatment-run1-1-23-1782607512483-0elngyas,/api/v1/infer,706.0,200,,partial,True,asr_worker_unavailable,asr,,2026-06-28 00:45:13.196382+00:00,B2,treatment,1,success,success,failure,"vision,ocr",
19574,111,req-B2-treatment-run1-5-17-1782607512807-pscxw8ky,req-B2-treatment-run1-5-17-1782607512807-pscxw8ky,/api/v1/infer,765.0,200,,partial,True,asr_worker_unavailable,asr,,2026-06-28 00:45:13.578885+00:00,B2,treatment,1,success,success,failure,"vision,ocr",
19575,111,req-B2-treatment-run1-4-23-1782607513311-kn0440kb,req-B2-treatment-run1-4-23-1782607513311-kn0440kb,/api/v1/infer,597.0,200,,partial,True,asr_worker_unavailable,asr,,2026-06-28 00:45:13.914503+00:00,B2,treatment,1,success,success,failure,"vision,ocr",
19576,111,req-B2-treatment-run1-3-16-1782607513797-nwjxyo16,req-B2-treatment-run1-3-16-1782607513797-nwjxyo16,/api/v1/infer,416.0,200,,partial,True,asr_worker_unavailable,asr,,2026-06-28 00:45:14.218793+00:00,B2,treatment,1,success,success,failure,"vision,ocr",
